CountryName,Country-Alpha-3Code,CountryCode,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,ConfirmedCases,ConfirmedDeaths,HealthIndexChange,ContainmentHealthIndex,Cases after 1 week,Cases after 2 weeks,Cases after 3 weeks,Cases after 4 weeks
Brazil,BRA,76,20200504,3,3,2,4,2,1,2,4,2,1,0,101147,7025,0,66.29,,,,
Brazil,BRA,76,20200505,3,3,2,4,2,2,2,4,2,1,0,107780,7321,1,69.32,1,1,1,1
Brazil,BRA,76,20200506,3,3,2,4,2,2,2,4,2,1,0,114715,7921,0,69.32,,,,
Brazil,BRA,76,20200507,3,3,2,4,2,2,2,4,2,1,0,125218,8536,0,69.32,,,,
Brazil,BRA,76,20200508,3,3,2,4,2,2,2,4,2,1,0,135106,9146,0,69.32,,,,
Brazil,BRA,76,20200509,3,3,2,4,2,2,2,4,2,1,0,145328,9897,0,69.32,,,,
Brazil,BRA,76,20200510,3,3,2,4,2,2,2,4,2,1,0,155939,10627,0,69.32,,,,
Brazil,BRA,76,20200511,3,3,2,4,2,2,2,4,2,1,0,162699,11123,0,69.32,,,,
Brazil,BRA,76,20200512,3,3,2,4,2,2,2,4,2,1,0,168331,11519,0,69.32,,,,
Brazil,BRA,76,20200513,3,3,2,4,2,2,2,4,2,1,0,177589,12400,0,69.32,,,,
Brazil,BRA,76,20200514,3,3,2,4,2,2,2,4,2,1,0,188974,13149,0,69.32,,,,
Brazil,BRA,76,20200515,3,3,2,4,2,2,2,4,2,1,0,202918,13993,0,69.32,,,,
Brazil,BRA,76,20200516,3,3,2,4,2,2,2,4,2,1,0,218223,14817,0,69.32,,,,
Brazil,BRA,76,20200517,3,3,2,4,2,2,2,4,2,1,0,233142,15633,0,69.32,,,,
Brazil,BRA,76,20200518,3,3,2,4,2,2,2,4,2,1,0,241080,16118,0,69.32,,,,
Brazil,BRA,76,20200519,3,3,2,4,2,2,2,4,2,1,0,254220,16792,0,69.32,,,,
Brazil,BRA,76,20200520,3,3,2,4,2,2,2,4,2,1,0,271628,17971,0,69.32,,,,
Brazil,BRA,76,20200521,3,3,2,4,2,2,2,4,2,1,0,291579,18859,0,69.32,,,,
Brazil,BRA,76,20200522,3,3,2,4,2,2,2,4,2,1,0,310087,20047,0,69.32,,,,
Brazil,BRA,76,20200523,3,3,2,4,2,2,2,4,2,1,0,330890,21048,0,69.32,,,,
Brazil,BRA,76,20200524,3,3,2,4,2,2,2,4,2,1,0,347398,22013,0,69.32,,,,
Brazil,BRA,76,20200525,3,3,2,4,2,2,2,4,2,2,0,363211,22666,1,72.35,1,1,1,1
Brazil,BRA,76,20200526,3,3,2,4,2,2,2,4,2,2,0,374898,23473,0,72.35,,,,
Brazil,BRA,76,20200527,3,3,2,4,2,2,2,4,2,2,0,391222,24512,0,72.35,,,,
Brazil,BRA,76,20200528,3,3,2,4,2,2,2,4,2,2,0,411821,25598,0,72.35,,,,
Brazil,BRA,76,20200529,3,3,2,4,2,2,2,4,2,2,0,438238,26754,0,72.35,,,,
Brazil,BRA,76,20200530,3,3,2,4,2,2,2,4,2,2,0,465166,27878,0,72.35,,,,
Brazil,BRA,76,20200531,3,3,2,4,2,2,2,4,2,2,0,498440,28834,0,72.35,,,,
Brazil,BRA,76,20200601,3,2,2,4,2,2,2,4,2,2,0,514849,29314,1,69.32,1,1,1,1
Brazil,BRA,76,20200602,3,2,2,4,2,2,2,4,2,2,0,526447,29937,0,69.32,,,,
Brazil,BRA,76,20200603,3,2,2,4,2,2,2,4,2,2,0,555383,31199,0,69.32,,,,
Brazil,BRA,76,20200604,3,2,2,4,2,2,2,4,2,2,0,584016,32548,0,69.32,,,,
Brazil,BRA,76,20200605,3,2,2,4,2,2,2,4,2,2,0,614932,34021,0,69.32,,,,
Brazil,BRA,76,20200606,3,2,2,4,2,2,2,4,2,2,0,645762,35026,0,69.32,,,,
Brazil,BRA,76,20200607,3,2,2,4,2,2,2,4,2,2,0,672837,35930,0,69.32,,,,
Brazil,BRA,76,20200608,3,2,2,4,2,2,2,4,2,2,0,691758,36455,0,69.32,,,,
Brazil,BRA,76,20200609,3,2,2,4,2,2,2,4,2,2,0,707412,37134,0,69.32,,,,
Brazil,BRA,76,20200610,3,2,2,4,2,2,2,4,2,2,0,739503,38406,0,69.32,,,,
Brazil,BRA,76,20200611,3,2,2,4,2,2,2,4,2,2,0,772416,39680,0,69.32,,,,
Brazil,BRA,76,20200612,3,2,2,4,2,2,2,4,2,2,0,802828,40919,0,69.32,,,,
Brazil,BRA,76,20200613,3,2,2,4,2,2,2,4,2,2,0,828810,41828,0,69.32,,,,
Brazil,BRA,76,20200614,3,2,2,4,2,2,2,4,2,2,0,850514,42720,0,69.32,,,,
Brazil,BRA,76,20200615,3,2,2,4,2,2,2,4,2,2,0,867624,43332,0,69.32,,,,
Brazil,BRA,76,20200616,3,2,2,4,2,2,2,4,2,2,0,888271,43959,0,69.32,,,,
Brazil,BRA,76,20200617,3,2,2,4,2,2,2,4,2,2,0,923189,45241,0,69.32,,,,
Brazil,BRA,76,20200618,3,2,2,4,2,2,2,4,2,2,0,955377,46510,0,69.32,,,,
Brazil,BRA,76,20200619,3,2,2,4,2,2,2,4,2,2,0,978142,47748,0,69.32,,,,
Brazil,BRA,76,20200620,3,2,2,4,2,2,2,4,2,2,0,1032913,48954,0,69.32,,,,
Brazil,BRA,76,20200621,3,2,2,4,2,2,2,4,2,2,0,1067579,49976,0,69.32,,,,
Brazil,BRA,76,20200622,3,2,2,4,2,2,2,4,2,2,0,1085038,50617,0,69.32,,,,
Brazil,BRA,76,20200623,3,2,2,4,2,2,2,4,2,2,0,1106470,51271,0,69.32,,,,
Brazil,BRA,76,20200624,3,2,2,4,2,2,2,4,2,2,0,1145906,52645,0,69.32,,,,
Brazil,BRA,76,20200625,3,2,2,4,2,2,2,4,2,2,0,1188631,53830,0,69.32,,,,
Brazil,BRA,76,20200626,3,2,2,4,2,2,2,4,2,2,0,1228114,54971,0,69.32,,,,
Brazil,BRA,76,20200627,3,2,2,4,2,2,2,4,2,2,0,1274974,55961,0,69.32,,,,
Brazil,BRA,76,20200628,3,2,2,4,2,2,2,4,2,2,0,1313667,57070,0,69.32,,,,
Brazil,BRA,76,20200629,3,2,2,4,2,2,2,4,2,2,0,1344143,57622,0,69.32,,,,
Brazil,BRA,76,20200630,3,2,2,4,2,2,2,4,2,2,0,1368195,58314,0,69.32,,,,
Brazil,BRA,76,20200701,3,2,2,4,2,2,2,4,2,2,0,1402041,59594,0,69.32,,,,
Brazil,BRA,76,20200702,3,2,2,4,2,2,2,4,2,2,0,1448753,60632,0,69.32,,,,
Brazil,BRA,076,20200703,3,3,2,4,2,2,2,4,2,2,0,1496858,61884,1,72.35,,,,
Brazil,BRA,076,20200704,3,3,2,4,2,2,2,4,2,2,0,1539081,63174,0,72.35,,,,
Brazil,BRA,076,20200705,3,3,2,4,2,2,2,4,2,2,0,1577004,64265,0,72.35,,,,
Brazil,BRA,076,20200706,3,3,2,4,2,2,2,4,2,2,0,1603055,64867,0,72.35,,,,
Brazil,BRA,076,20200707,3,3,2,4,2,2,2,4,2,2,0,1623284,65487,0,72.35,,,,
Brazil,BRA,076,20200708,3,3,2,4,2,2,2,4,2,2,0,1668589,66741,0,72.35,,,,
Brazil,BRA,076,20200709,3,3,2,4,2,2,2,4,2,2,0,1713160,67964,0,72.35,,,,
Brazil,BRA,076,20200710,3,3,2,4,2,2,2,4,2,2,0,1755779,69184,0,72.35,,,,
Brazil,BRA,076,20200711,3,3,2,4,2,2,2,4,2,2,0,1800827,70398,0,72.35,,,,
Brazil,BRA,076,20200712,3,3,2,4,2,2,2,4,2,2,0,1839850,71469,0,72.35,,,,
Brazil,BRA,076,20200713,3,3,2,4,2,2,2,4,2,2,0,1864681,72100,0,72.35,,,,
Brazil,BRA,076,20200714,3,3,2,4,2,2,2,4,2,2,0,1884967,72833,0,72.35,,,,
Brazil,BRA,076,20200715,3,3,2,4,2,2,2,4,2,2,0,1926824,74133,0,72.35,,,,
Brazil,BRA,076,20200716,3,3,2,4,2,2,2,4,2,2,0,1966748,75366,0,72.35,,,,
Brazil,BRA,076,20200717,3,3,2,4,2,2,2,4,2,2,0,2012151,76688,0,72.35,,,,
Brazil,BRA,076,20200718,3,3,2,4,2,2,2,4,2,2,0,2046328,77851,0,72.35,,,,
Brazil,BRA,076,20200719,3,3,2,4,2,2,2,4,2,2,0,2074860,78772,0,72.35,,,,
Brazil,BRA,076,20200720,3,3,2,4,2,2,2,4,2,2,0,2098389,79488,0,72.35,,,,
Brazil,BRA,076,20200721,3,3,2,4,2,2,2,4,2,2,0,2118646,80120,0,72.35,,,,
Brazil,BRA,076,20200722,3,3,2,4,2,2,2,4,2,2,0,2159654,81487,0,72.35,,,,
Brazil,BRA,076,20200723,3,3,2,4,2,2,2,4,2,2,0,2227514,82771,0,72.35,,,,
Brazil,BRA,076,20200724,3,3,2,4,2,2,2,4,2,2,0,2287475,84082,0,72.35,,,,
Brazil,BRA,076,20200725,3,3,2,4,2,2,2,4,2,2,0,2343366,85238,0,72.35,,,,
Brazil,BRA,076,20200726,3,3,2,4,2,2,2,4,2,2,0,2394513,86449,0,72.35,,,,
Brazil,BRA,076,20200727,3,3,2,4,2,2,2,4,2,2,0,2419091,87004,0,72.35,,,,
Canada,CAN,124,20200126,0,0,0,0,0,0,0,1,0,1,1,1,0,1,9.85,1,1,1,1
Canada,CAN,124,20200127,0,0,0,0,0,0,0,1,0,1,1,1,0,0,9.85,,,,
Canada,CAN,124,20200128,0,0,0,0,0,0,0,1,0,1,1,2,0,0,9.85,,,,
Canada,CAN,124,20200129,0,0,0,0,0,0,0,1,0,1,1,3,0,0,9.85,,,,
Canada,CAN,124,20200130,0,0,0,0,0,0,0,1,0,1,1,3,0,0,9.85,,,,
Canada,CAN,124,20200131,0,0,0,0,0,0,0,1,0,1,1,3,0,0,9.85,,,,
Canada,CAN,124,20200201,0,0,0,0,0,0,0,1,0,1,1,4,0,0,9.85,,,,
Canada,CAN,124,20200202,0,0,0,0,0,0,0,1,0,1,1,4,0,0,9.85,,,,
Canada,CAN,124,20200203,0,0,0,0,0,0,0,1,0,1,1,4,0,0,9.85,,,,
Canada,CAN,124,20200204,0,0,0,0,0,0,0,1,0,1,1,4,0,0,9.85,,,,
Canada,CAN,124,20200205,0,0,0,0,0,0,0,1,0,1,1,5,0,0,9.85,,,,
Canada,CAN,124,20200206,0,0,0,0,0,0,0,1,0,1,1,5,0,0,9.85,,,,
Canada,CAN,124,20200207,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200208,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200209,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200210,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200211,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200212,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200213,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200214,0,0,0,0,0,0,0,1,0,1,1,7,0,0,9.85,,,,
Canada,CAN,124,20200215,0,0,0,0,0,0,0,1,0,1,1,8,0,0,9.85,,,,
Canada,CAN,124,20200216,0,0,0,0,0,0,0,1,0,1,1,8,0,0,9.85,,,,
Canada,CAN,124,20200217,0,0,0,0,0,0,0,1,0,1,1,8,0,0,9.85,,,,
Canada,CAN,124,20200218,0,0,0,0,0,0,0,1,0,1,1,8,0,0,9.85,,,,
Canada,CAN,124,20200219,0,0,0,0,0,0,0,1,0,1,1,8,0,0,9.85,,,,
Canada,CAN,124,20200220,0,0,0,0,0,0,0,1,0,1,1,8,0,0,9.85,,,,
Canada,CAN,124,20200221,0,0,0,0,0,0,0,1,0,1,1,9,0,0,9.85,,,,
Canada,CAN,124,20200222,0,0,0,0,0,0,0,1,0,1,1,9,0,0,9.85,,,,
Canada,CAN,124,20200223,0,0,0,0,0,0,0,1,0,1,1,9,0,0,9.85,,,,
Canada,CAN,124,20200224,0,0,0,0,0,0,0,1,0,1,1,9,0,0,9.85,,,,
Canada,CAN,124,20200225,0,0,0,0,0,0,0,1,0,1,1,11,0,0,9.85,,,,
Canada,CAN,124,20200226,0,0,0,0,0,0,0,1,0,1,1,11,0,0,9.85,,,,
Canada,CAN,124,20200227,0,0,0,0,0,0,0,1,0,1,1,12,0,0,9.85,,,,
Canada,CAN,124,20200228,0,0,0,0,0,0,0,1,0,1,1,14,0,0,9.85,,,,
Canada,CAN,124,20200229,0,0,0,0,0,0,0,1,0,1,1,16,0,0,9.85,,,,
Canada,CAN,124,20200301,0,0,0,0,0,0,0,1,0,1,1,20,0,0,9.85,,,,
Canada,CAN,124,20200302,0,0,0,0,0,0,0,1,0,1,1,24,0,0,9.85,,,,
Canada,CAN,124,20200303,0,0,0,0,0,0,0,1,0,1,1,27,0,0,9.85,,,,
Canada,CAN,124,20200304,0,0,0,0,0,0,0,1,0,1,1,30,0,0,9.85,,,,
Canada,CAN,124,20200305,0,0,0,0,0,0,0,1,0,1,1,33,0,0,9.85,,,,
Canada,CAN,124,20200306,0,0,0,0,0,0,0,1,0,1,1,45,0,0,9.85,,,,
Canada,CAN,124,20200307,0,0,0,0,0,0,0,1,0,1,1,51,0,0,9.85,,,,
Canada,CAN,124,20200308,0,0,0,0,0,0,0,1,0,1,1,57,0,0,9.85,,,,
Canada,CAN,124,20200309,0,0,0,0,0,0,0,1,0,2,1,62,0,1,12.88,1,1,1,1
Canada,CAN,124,20200310,0,0,0,0,0,0,0,1,0,2,1,77,1,0,12.88,,,,
Canada,CAN,124,20200311,0,0,0,0,0,0,0,1,2,2,1,93,1,1,21.97,1,1,1,1
Canada,CAN,124,20200312,0,0,2,0,0,0,0,1,2,2,1,103,1,1,28.79,1,1,1,1
Canada,CAN,124,20200313,0,0,2,0,0,0,0,1,2,2,1,138,1,0,28.79,,,,
Canada,CAN,124,20200314,0,0,2,0,0,1,0,1,2,2,1,176,1,1,30.3,1,1,1,1
Canada,CAN,124,20200315,0,0,2,0,0,1,0,1,2,2,1,244,1,0,30.3,,,,
Canada,CAN,124,20200316,3,0,2,3,0,1,0,1,2,2,1,304,1,1,46.21,1,1,1,1
Canada,CAN,124,20200317,3,0,2,3,0,1,0,1,2,2,1,424,4,0,46.21,,,,
Canada,CAN,124,20200318,3,3,2,3,0,1,0,4,2,2,1,569,8,1,60.61,1,1,1,1
Canada,CAN,124,20200319,3,3,2,3,0,1,0,4,2,3,1,690,9,1,63.64,1,1,1,1
Canada,CAN,124,20200320,3,3,2,3,0,1,2,4,2,3,1,846,10,1,71.97,1,1,1,1
Canada,CAN,124,20200321,3,3,2,3,0,1,2,4,2,3,1,971,12,0,71.97,,,,
Canada,CAN,124,20200322,3,3,2,3,0,1,2,4,2,3,1,1302,18,0,71.97,,,,
Canada,CAN,124,20200323,3,3,2,4,0,1,2,4,2,3,1,1430,20,1,73.11,1,1,1,1
Canada,CAN,124,20200324,3,3,2,4,0,1,2,4,2,3,1,1646,24,0,73.11,,,,
Canada,CAN,124,20200325,3,3,2,4,0,1,2,4,2,3,1,1959,27,0,73.11,,,,
Canada,CAN,124,20200326,3,3,2,4,0,1,2,4,2,3,1,3385,35,0,73.11,,,,
Canada,CAN,124,20200327,3,3,2,4,0,1,2,4,2,3,1,4018,39,0,73.11,,,,
Canada,CAN,124,20200328,3,3,2,4,0,1,2,4,2,3,1,4675,53,0,73.11,,,,
Canada,CAN,124,20200329,3,3,2,4,0,1,2,4,2,3,1,5386,60,0,73.11,,,,
Canada,CAN,124,20200330,3,3,2,4,0,1,2,4,2,3,1,6255,61,0,73.11,,,,
Canada,CAN,124,20200331,3,3,2,4,0,1,2,4,2,3,1,7424,89,0,73.11,,,,
Canada,CAN,124,20200401,3,3,2,4,0,1,2,4,2,3,1,8536,96,1,74.62,1,1,1,1
Canada,CAN,124,20200402,3,3,2,4,0,1,2,4,2,3,1,9595,109,0,74.62,,,,
Canada,CAN,124,20200403,3,3,2,4,0,1,2,4,2,3,1,11268,138,0,74.62,,,,
Canada,CAN,124,20200404,3,3,2,4,0,1,2,4,2,3,1,12519,187,1,73.11,1,1,1,1
Canada,CAN,124,20200405,3,3,2,4,0,1,2,4,2,3,1,13882,231,0,73.11,,,,
Canada,CAN,124,20200406,3,3,2,4,0,1,2,4,2,3,1,15496,280,0,73.11,,,,
Canada,CAN,124,20200407,3,3,2,4,0,1,2,4,2,3,1,16653,323,0,73.11,,,,
Canada,CAN,124,20200408,3,3,2,4,0,1,2,4,2,3,1,17883,380,0,73.11,,,,
Canada,CAN,124,20200409,3,3,2,4,0,1,2,4,2,3,1,19274,435,0,73.11,,,,
Canada,CAN,124,20200410,3,3,2,4,0,1,2,4,2,3,1,20748,509,0,73.11,,,,
Canada,CAN,124,20200411,3,3,2,4,0,1,2,4,2,3,1,22133,569,0,73.11,,,,
Canada,CAN,124,20200412,3,3,2,4,0,1,2,4,2,3,1,23301,653,0,73.11,,,,
Canada,CAN,124,20200413,3,3,2,4,0,1,2,4,2,3,1,24365,717,0,73.11,,,,
Canada,CAN,124,20200414,3,3,2,4,0,1,2,4,2,3,1,25663,780,0,73.11,,,,
Canada,CAN,124,20200415,3,3,2,4,0,1,2,4,2,3,1,27046,903,0,73.11,,,,
Canada,CAN,124,20200416,3,3,2,4,0,1,2,4,2,3,1,28364,1010,0,73.11,,,,
Canada,CAN,124,20200417,3,3,2,4,0,1,2,4,2,3,1,30081,1193,0,73.11,,,,
Canada,CAN,124,20200418,3,3,2,4,0,1,2,4,2,3,1,31872,1309,0,73.11,,,,
Canada,CAN,124,20200419,3,3,2,4,0,1,2,4,2,3,1,33341,1467,0,73.11,,,,
Canada,CAN,124,20200420,3,3,2,4,0,1,2,4,2,3,1,34777,1580,0,73.11,,,,
Canada,CAN,124,20200421,3,3,2,4,0,1,2,4,2,3,1,36823,1690,0,73.11,,,,
Canada,CAN,124,20200422,3,3,2,4,0,1,2,4,2,3,1,38413,1834,0,73.11,,,,
Canada,CAN,124,20200423,3,3,2,4,0,1,2,4,2,3,1,40179,1974,0,73.11,,,,
Canada,CAN,124,20200424,3,3,2,4,0,1,2,4,2,3,1,42099,2146,0,73.11,,,,
Canada,CAN,124,20200425,3,3,2,4,0,1,2,4,2,3,1,43877,2302,0,73.11,,,,
Canada,CAN,124,20200426,3,3,2,4,0,1,2,4,2,3,1,45341,2465,0,73.11,,,,
Canada,CAN,124,20200427,3,3,2,4,0,1,2,4,2,3,1,46884,2560,0,73.11,,,,
Canada,CAN,124,20200428,3,3,2,4,0,1,2,4,2,3,1,48489,2707,0,73.11,,,,
Canada,CAN,124,20200429,3,3,2,4,0,1,2,4,2,3,1,50015,2859,0,73.11,,,,
Canada,CAN,124,20200430,3,3,2,4,0,1,2,4,2,3,1,51587,2996,0,73.11,,,,
Canada,CAN,124,20200501,3,3,2,4,0,1,2,4,2,3,1,53236,3184,0,73.11,,,,
Canada,CAN,124,20200502,3,3,2,4,0,1,2,4,2,3,1,55061,3391,0,73.11,,,,
Canada,CAN,124,20200503,3,3,2,4,0,1,2,4,2,3,1,56714,3566,0,73.11,,,,
Canada,CAN,124,20200504,3,3,2,4,0,1,2,4,2,3,1,59474,3682,0,73.11,,,,
Canada,CAN,124,20200505,3,3,2,4,0,1,2,4,2,3,1,60772,3854,0,73.11,,,,
Canada,CAN,124,20200506,3,3,2,4,0,1,2,4,2,3,1,62046,4043,0,73.11,,,,
Canada,CAN,124,20200507,3,3,2,4,0,1,2,4,2,3,1,63496,4232,0,73.11,,,,
Canada,CAN,124,20200508,3,3,2,4,0,1,2,4,2,3,1,64922,4408,0,73.11,,,,
Canada,CAN,124,20200509,3,3,2,4,0,1,2,4,2,3,1,66434,4569,0,73.11,,,,
Canada,CAN,124,20200510,3,3,2,4,0,1,2,4,2,3,1,67702,4693,0,73.11,,,,
Canada,CAN,124,20200511,3,3,2,4,0,1,2,4,2,3,1,68848,4871,1,71.59,1,1,1,1
Canada,CAN,124,20200512,3,3,2,4,0,1,2,4,2,3,1,69981,4993,0,71.59,,,,
Canada,CAN,124,20200513,3,3,2,4,0,1,2,4,2,3,1,71157,5169,0,71.59,,,,
Canada,CAN,124,20200514,3,3,2,4,0,1,2,4,2,3,1,72278,5304,0,71.59,,,,
Canada,CAN,124,20200515,3,3,2,4,0,1,2,4,2,3,1,73401,5472,0,71.59,,,,
Canada,CAN,124,20200516,3,3,2,4,0,1,2,4,2,3,1,74602,5562,0,71.59,,,,
Canada,CAN,124,20200517,3,3,2,4,0,1,2,4,2,3,1,75853,5679,0,71.59,,,,
Canada,CAN,124,20200518,3,3,2,4,0,1,2,4,2,3,1,76991,5782,0,71.59,,,,
Canada,CAN,124,20200519,3,3,2,4,0,1,2,4,2,3,1,78061,5842,0,71.59,,,,
Canada,CAN,124,20200520,3,3,2,4,0,1,2,4,2,3,1,79101,5912,0,71.59,,,,
Canada,CAN,124,20200521,3,3,2,4,0,1,2,4,2,3,1,80091,6030,0,71.59,,,,
Canada,CAN,124,20200522,3,3,2,4,0,1,2,4,2,3,1,81313,6152,0,71.59,,,,
Canada,CAN,124,20200523,3,3,2,4,0,1,2,4,2,3,1,82469,6250,0,71.59,,,,
Canada,CAN,124,20200524,3,3,2,4,0,1,2,4,2,3,1,83610,6355,0,71.59,,,,
Canada,CAN,124,20200525,3,3,2,4,0,1,2,4,2,3,1,84688,6424,0,71.59,,,,
Canada,CAN,124,20200526,3,3,2,4,0,1,2,4,2,3,1,85700,6545,0,71.59,,,,
Canada,CAN,124,20200527,3,3,2,4,0,1,2,4,2,3,1,86636,6639,0,71.59,,,,
Canada,CAN,124,20200528,3,3,2,4,0,1,2,4,2,3,1,87508,6765,0,71.59,,,,
Canada,CAN,124,20200529,3,3,2,4,0,1,2,4,2,3,1,88501,6877,0,71.59,,,,
Canada,CAN,124,20200530,3,3,2,4,0,1,2,4,2,3,1,89407,6979,0,71.59,,,,
Canada,CAN,124,20200531,3,3,2,4,0,1,2,4,2,3,1,90179,7073,0,71.59,,,,
Canada,CAN,124,20200601,3,3,2,4,0,1,2,4,2,3,1,90936,7295,0,71.59,,,,
Canada,CAN,124,20200602,3,3,2,4,0,1,2,4,2,3,1,91694,7326,0,71.59,,,,
Canada,CAN,124,20200603,3,3,2,4,0,1,2,4,2,3,1,92399,7395,0,71.59,,,,
Canada,CAN,124,20200604,3,3,2,4,0,1,2,4,2,3,1,93074,7498,0,71.59,,,,
Canada,CAN,124,20200605,3,3,2,4,0,1,2,4,2,3,1,93715,7637,0,71.59,,,,
Canada,CAN,124,20200606,3,3,2,4,0,1,2,4,2,3,1,94324,7703,0,71.59,,,,
Canada,CAN,124,20200607,3,3,2,4,0,1,2,4,2,3,1,95046,7773,0,71.59,,,,
Canada,CAN,124,20200608,3,3,2,4,0,1,2,4,2,3,1,95688,7800,0,71.59,,,,
Canada,CAN,124,20200609,3,3,2,4,0,1,2,4,2,3,1,96233,7835,0,71.59,,,,
Canada,CAN,124,20200610,3,3,2,4,0,1,2,4,2,3,1,96642,7897,0,71.59,,,,
Canada,CAN,124,20200611,3,3,2,4,0,1,2,4,2,3,1,97114,7960,0,71.59,,,,
Canada,CAN,124,20200612,3,3,1,4,0,1,2,4,2,3,1,97519,7994,1,67.05,-1,-1,-1,-1
Canada,CAN,124,20200613,3,3,1,4,0,1,2,4,2,3,1,97932,8049,0,67.05,,,,
Canada,CAN,124,20200614,3,3,1,4,0,1,2,4,2,3,1,98399,8107,0,67.05,,,,
Canada,CAN,124,20200615,3,3,1,4,0,1,2,4,2,3,1,98776,8146,0,67.05,,,,
Canada,CAN,124,20200616,3,3,1,4,0,1,2,4,2,3,1,99136,8175,0,67.05,,,,
Canada,CAN,124,20200617,3,3,1,4,0,1,2,4,2,3,1,99456,8213,0,67.05,,,,
Canada,CAN,124,20200618,3,3,1,4,0,1,2,4,2,3,1,99842,8254,0,67.05,,,,
Canada,CAN,124,20200619,3,3,1,4,0,1,2,4,2,3,1,100209,8300,0,67.05,,,,
Canada,CAN,124,20200620,3,3,1,4,0,1,2,4,2,3,1,100618,8346,0,67.05,,,,
Canada,CAN,124,20200621,3,3,1,4,0,1,2,4,2,3,1,101008,8410,0,67.05,,,,
Canada,CAN,124,20200622,3,3,1,4,0,1,2,4,2,3,1,101326,8430,0,67.05,,,,
Canada,CAN,124,20200623,3,3,1,4,0,1,2,4,2,3,1,101637,8436,0,67.05,,,,
Canada,CAN,124,20200624,3,3,1,4,0,1,2,4,2,3,1,101963,8454,0,67.05,,,,
Canada,CAN,124,20200625,3,3,1,4,0,1,2,4,2,3,1,102242,8484,0,67.05,,,,
Canada,CAN,124,20200626,3,2,2,4,0,1,2,4,2,3,1,102611,8504,0,70.08,,,,
Canada,CAN,124,20200627,3,2,2,4,0,1,2,4,2,3,1,102783,8508,0,70.08,,,,
Canada,CAN,124,20200628,3,2,2,4,0,1,2,4,2,3,1,103021,8516,0,70.08,,,,
Canada,CAN,124,20200629,3,2,2,4,0,1,2,4,2,3,1,103239,8522,0,70.08,,,,
Canada,CAN,124,20200630,3,2,2,4,0,1,2,4,2,3,1,103907,8566,0,70.08,,,,
Canada,CAN,124,20200701,3,2,2,4,0,1,2,4,2,3,1,104193,8591,0,70.08,,,,
Canada,CAN,124,20200702,3,2,2,4,0,1,2,4,2,3,1,104193,8591,0,70.08,,,,
Canada,CAN,124,20200703,3,2,2,4,0,1,2,4,2,3,1,104760,8642,0,70.08,,,,
Canada,CAN,124,20200704,3,2,2,4,0,1,2,4,2,3,1,105079,8663,0,70.08,,,,
Canada,CAN,124,20200705,3,2,2,4,0,1,2,4,2,3,1,105305,8674,0,70.08,,,,
Canada,CAN,124,20200706,3,2,2,4,0,1,2,4,2,3,1,105524,8684,0,70.08,,,,
Canada,CAN,124,20200707,3,2,2,4,0,1,2,4,2,3,1,105923,8693,0,70.08,,,,
Canada,CAN,124,20200708,3,2,2,4,0,1,2,4,2,3,1,106155,8711,0,70.08,,,,
Canada,CAN,124,20200709,3,2,2,4,0,1,2,4,2,3,1,106422,8737,1,68.56,,,,
Canada,CAN,124,20200710,3,2,2,4,0,1,2,4,2,3,1,106793,8749,0,68.56,,,,
Canada,CAN,124,20200711,3,2,2,4,0,1,2,4,2,3,1,107114,8759,0,68.56,,,,
Canada,CAN,124,20200712,3,2,2,4,0,1,2,4,2,3,1,107335,8773,0,68.56,,,,
Canada,CAN,124,20200713,3,2,2,4,0,1,2,4,2,3,1,107579,8783,0,68.56,,,,
Canada,CAN,124,20200714,3,2,2,4,0,1,2,4,2,3,1,108144,8790,0,68.56,,,,
Canada,CAN,124,20200715,3,2,2,4,0,1,2,4,2,3,1,108475,8798,0,68.56,,,,
Canada,CAN,124,20200716,3,2,2,4,0,1,2,4,2,3,1,108816,8810,0,68.56,,,,
Canada,CAN,124,20200717,3,2,2,4,0,1,2,4,2,3,1,109253,8827,0,68.56,,,,
Canada,CAN,124,20200718,3,2,2,4,0,1,2,4,2,3,1,109658,8839,0,68.56,,,,
Canada,CAN,124,20200719,3,2,2,4,0,1,2,4,2,3,1,109658,8839,0,68.56,,,,
China,CHN,156,20200101,0,0,0,0,0,0,0,0,0,1,1,27,0,1,7.58,1,1,1,1
China,CHN,156,20200102,0,0,0,0,0,0,0,0,0,1,1,27,0,0,7.58,,,,
