CountryName,CountryCode,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,ConfirmedCases,ConfirmedDeaths,HealthIndexChange,ContainmentHealthIndex,Cases after 1 week,Cases after 2 weeks,Cases after 3 weeks,Cases after 4 weeks
Australia,AUS,20200501,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6762,92,0,64.39,,,,
Australia,AUS,20200502,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6767,93,0,64.39,,,,
Australia,AUS,20200503,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6783,93,0,64.39,,,,
Australia,AUS,20200504,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6801,95,0,64.39,,,,
Australia,AUS,20200505,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6825,95,0,64.39,,,,
Australia,AUS,20200506,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6849,96,0,64.39,,,,
Australia,AUS,20200507,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6875,97,0,64.39,,,,
Australia,AUS,20200508,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6896,97,0,64.39,,,,
Australia,AUS,20200509,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6914,97,0,64.39,,,,
Australia,AUS,20200510,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6929,97,0,64.39,,,,
Australia,AUS,20200511,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6941,97,0,64.39,,,,
Australia,AUS,20200512,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6948,97,0,64.39,,,,
Australia,AUS,20200513,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6964,97,0,64.39,,,,
Australia,AUS,20200514,2.00,2.00,2.00,4.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,6975,98,0,64.39,,,,
Australia,AUS,20200515,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,6989,98,0,64.39,,,,
Australia,AUS,20200516,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7019,98,1,63.26,-1,-1,-1,-1
Australia,AUS,20200517,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7036,98,0,63.26,,,,
Australia,AUS,20200518,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7045,98,0,63.26,,,,
Australia,AUS,20200519,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7060,99,0,63.26,,,,
Australia,AUS,20200520,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7068,99,0,63.26,,,,
Australia,AUS,20200521,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7079,100,0,63.26,,,,
Australia,AUS,20200522,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7081,100,0,63.26,,,,
Australia,AUS,20200523,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7095,101,0,63.26,,,,
Australia,AUS,20200524,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7106,102,0,63.26,,,,
Australia,AUS,20200525,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7109,102,1,61.74,-1,-1,-1,-1
Australia,AUS,20200526,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7118,102,0,61.74,,,,
Australia,AUS,20200527,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7133,102,0,61.74,,,,
Australia,AUS,20200528,2.00,1.00,2.00,4.00,0.00,1.00,2.00,4.00,2.00,2.00,1.00,7139,102,0,61.74,,,,
Australia,AUS,20200529,2.00,1.00,2.00,4.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7150,102,1,60.23,-1,-1,-1,1
Australia,AUS,20200530,2.00,1.00,2.00,4.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7173,102,0,60.23,,,,
Australia,AUS,20200531,2.00,1.00,2.00,4.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7185,102,0,60.23,,,,
Australia,AUS,20200601,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7195,102,1,59.09,-1,-1,-1,1
Australia,AUS,20200602,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7204,102,0,59.09,,,,
Australia,AUS,20200603,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7221,102,0,59.09,,,,
Australia,AUS,20200604,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7229,102,0,59.09,,,,
Australia,AUS,20200605,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7240,102,0,59.09,,,,
Australia,AUS,20200606,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7251,102,0,59.09,,,,
Australia,AUS,20200607,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7255,102,0,59.09,,,,
Australia,AUS,20200608,2.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7260,102,0,59.09,,,,
Australia,AUS,20200609,0.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7265,102,1,54.55,-1,1,1,1
Australia,AUS,20200610,0.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7267,102,0,54.55,,,,
Australia,AUS,20200611,0.00,1.00,2.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7276,102,0,54.55,,,,
Australia,AUS,20200612,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7285,102,1,46.59,1,1,1,
Australia,AUS,20200613,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7290,102,0,46.59,,,,
Australia,AUS,20200614,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7302,102,0,46.59,,,,
Australia,AUS,20200615,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7320,102,0,46.59,,,,
Australia,AUS,20200616,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7335,102,0,46.59,,,,
Australia,AUS,20200617,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7347,102,0,46.59,,,,
Australia,AUS,20200618,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,1.00,7370,102,0,46.59,,,,
Australia,AUS,20200619,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7391,102,1,51.14,1,1,,
Australia,AUS,20200620,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7409,102,0,51.14,,,,
Australia,AUS,20200621,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7436,102,0,51.14,,,,
Australia,AUS,20200622,0.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7461,102,0,51.14,,,,
Australia,AUS,20200623,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7474,102,1,55.68,1,1,,
Australia,AUS,20200624,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7492,102,0,55.68,,,,
Australia,AUS,20200625,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7521,103,0,55.68,,,,
Australia,AUS,20200626,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7558,104,0,55.68,,,,
Australia,AUS,20200627,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7595,104,0,55.68,,,,
Australia,AUS,20200628,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7641,104,0,55.68,,,,
Australia,AUS,20200629,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7686,104,0,55.68,,,,
Australia,AUS,20200630,2.00,1.00,1.00,3.00,0.00,0.00,2.00,4.00,2.00,2.00,2.00,7767,104,0,55.68,,,,
Australia,AUS,20200701,3.00,3.00,2.00,3.00,0.00,2.00,2.00,4.00,2.00,2.00,2.00,7834,104,1,72.35,1,,,
Australia,AUS,20200702,3.00,3.00,2.00,3.00,0.00,2.00,2.00,4.00,2.00,2.00,2.00,7920,104,0,72.35,,,,
Brazil,BRA,20200226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1,0,1,7.58,1,1,1,1
Brazil,BRA,20200227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1,0,0,7.58,,,,
Brazil,BRA,20200228,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1,0,0,7.58,,,,
Brazil,BRA,20200229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1,0,0,7.58,,,,
Brazil,BRA,20200301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2,0,0,7.58,,,,
Brazil,BRA,20200302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2,0,1,12.12,1,1,1,1
Brazil,BRA,20200303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2,0,0,12.12,,,,
Brazil,BRA,20200304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2,0,0,12.12,,,,
Brazil,BRA,20200305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,3,0,0,12.12,,,,
Brazil,BRA,20200306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,8,0,0,12.12,,,,
Brazil,BRA,20200307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,13,0,0,12.12,,,,
Brazil,BRA,20200308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,13,0,0,12.12,,,,
Brazil,BRA,20200309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,25,0,0,12.12,,,,
Brazil,BRA,20200310,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,25,0,0,12.12,,,,
Brazil,BRA,20200311,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,34,0,0,12.12,,,,
Brazil,BRA,20200312,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,52,0,1,26.52,1,1,1,1
Brazil,BRA,20200313,3.00,1.00,2.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,77,0,1,34.09,1,1,1,1
Brazil,BRA,20200314,3.00,1.00,2.00,2.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,98,0,1,37.50,1,1,1,1
Brazil,BRA,20200315,3.00,1.00,2.00,2.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,121,0,0,37.50,,,,
Brazil,BRA,20200316,3.00,1.00,2.00,2.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,200,0,0,37.50,,,,
Brazil,BRA,20200317,3.00,3.00,2.00,2.00,0.00,1.00,2.00,2.00,2.00,1.00,0.00,234,0,1,50.38,1,1,1,1
Brazil,BRA,20200318,3.00,3.00,2.00,3.00,0.00,1.00,2.00,2.00,2.00,1.00,0.00,291,1,1,52.65,1,1,1,1
Brazil,BRA,20200319,3.00,3.00,2.00,3.00,1.00,1.00,2.00,3.00,2.00,1.00,0.00,428,4,1,57.20,1,1,1,1
Brazil,BRA,20200320,3.00,3.00,2.00,3.00,1.00,1.00,2.00,3.00,2.00,1.00,0.00,621,6,0,57.20,,,,
Brazil,BRA,20200321,3.00,3.00,2.00,3.00,2.00,1.00,2.00,3.00,2.00,1.00,0.00,904,11,1,61.74,1,1,1,1
Brazil,BRA,20200322,3.00,3.00,2.00,3.00,2.00,1.00,2.00,3.00,2.00,1.00,0.00,1128,18,0,61.74,,,,
Brazil,BRA,20200323,3.00,3.00,2.00,3.00,2.00,1.00,2.00,3.00,2.00,1.00,0.00,1546,25,0,61.74,,,,
Brazil,BRA,20200324,3.00,3.00,2.00,3.00,2.00,1.00,2.00,3.00,2.00,1.00,0.00,1891,34,0,61.74,,,,
Brazil,BRA,20200325,3.00,3.00,2.00,3.00,2.00,1.00,2.00,3.00,2.00,1.00,0.00,2201,46,0,61.74,,,,
Brazil,BRA,20200326,3.00,3.00,2.00,3.00,2.00,1.00,2.00,3.00,2.00,1.00,0.00,2433,57,0,61.74,,,,
Brazil,BRA,20200327,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,2915,77,1,64.02,1,1,1,1
Brazil,BRA,20200328,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,3417,92,0,64.02,,,,
Brazil,BRA,20200329,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,3904,114,0,64.02,,,,
Brazil,BRA,20200330,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,4256,136,0,64.02,,,,
Brazil,BRA,20200331,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,4579,159,0,64.02,,,,
Brazil,BRA,20200401,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,5717,201,0,64.02,,,,
Brazil,BRA,20200402,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,6836,241,0,64.02,,,,
Brazil,BRA,20200403,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,7910,299,0,64.02,,,,
Brazil,BRA,20200404,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,9056,359,0,64.02,,,,
Brazil,BRA,20200405,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,10278,432,0,64.02,,,,
Brazil,BRA,20200406,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,11130,486,0,64.02,,,,
Brazil,BRA,20200407,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,12056,553,0,64.02,,,,
Brazil,BRA,20200408,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,13717,667,0,64.02,,,,
Brazil,BRA,20200409,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,15927,800,0,64.02,,,,
Brazil,BRA,20200410,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,17857,941,0,64.02,,,,
Brazil,BRA,20200411,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,19638,1056,0,64.02,,,,
Brazil,BRA,20200412,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,20727,1124,0,64.02,,,,
Brazil,BRA,20200413,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,22169,1223,0,64.02,,,,
Brazil,BRA,20200414,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,23430,1328,0,64.02,,,,
Brazil,BRA,20200415,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,25262,1532,0,64.02,,,,
Brazil,BRA,20200416,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,28320,1736,0,64.02,,,,
Brazil,BRA,20200417,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,30425,1924,0,64.02,,,,
Brazil,BRA,20200418,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,33682,2141,0,64.02,,,,
Brazil,BRA,20200419,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,36599,2347,0,64.02,,,,
Brazil,BRA,20200420,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,38654,2462,0,64.02,,,,
Brazil,BRA,20200421,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,40581,2575,0,64.02,,,,
Brazil,BRA,20200422,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,43079,2741,0,64.02,,,,
Brazil,BRA,20200423,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,45757,2906,0,64.02,,,,
Brazil,BRA,20200424,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,49492,3313,0,64.02,,,,
Brazil,BRA,20200425,3.00,3.00,2.00,3.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,52995,3670,0,64.02,,,,
Brazil,BRA,20200426,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,58509,4016,1,66.29,1,1,1,1
Brazil,BRA,20200427,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,61888,4205,0,66.29,,,,
Brazil,BRA,20200428,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,66501,4543,0,66.29,,,,
Brazil,BRA,20200429,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,71886,5017,0,66.29,,,,
Brazil,BRA,20200430,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,78162,5466,0,66.29,,,,
Brazil,BRA,20200501,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,85380,5901,0,66.29,,,,
Brazil,BRA,20200502,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,91589,6329,0,66.29,,,,
Brazil,BRA,20200503,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,96559,6750,0,66.29,,,,
Brazil,BRA,20200504,3.00,3.00,2.00,4.00,2.00,1.00,2.00,4.00,2.00,1.00,0.00,101147,7025,0,66.29,,,,
Brazil,BRA,20200505,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,107780,7321,1,69.32,1,1,1,1
Brazil,BRA,20200506,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,114715,7921,0,69.32,,,,
Brazil,BRA,20200507,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,125218,8536,0,69.32,,,,
Brazil,BRA,20200508,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,135106,9146,0,69.32,,,,
Brazil,BRA,20200509,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,145328,9897,0,69.32,,,,
Brazil,BRA,20200510,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,155939,10627,0,69.32,,,,
Brazil,BRA,20200511,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,162699,11123,0,69.32,,,,
Brazil,BRA,20200512,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,168331,11519,0,69.32,,,,
Brazil,BRA,20200513,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,177589,12400,0,69.32,,,,
Brazil,BRA,20200514,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,188974,13149,0,69.32,,,,
Brazil,BRA,20200515,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,202918,13993,0,69.32,,,,
Brazil,BRA,20200516,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,218223,14817,0,69.32,,,,
Brazil,BRA,20200517,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,233142,15633,0,69.32,,,,
Brazil,BRA,20200518,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,241080,16118,0,69.32,,,,
Brazil,BRA,20200519,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,254220,16792,0,69.32,,,,
Brazil,BRA,20200520,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,271628,17971,0,69.32,,,,
Brazil,BRA,20200521,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,291579,18859,0,69.32,,,,
Brazil,BRA,20200522,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,310087,20047,0,69.32,,,,
Brazil,BRA,20200523,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,330890,21048,0,69.32,,,,
Brazil,BRA,20200524,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,1.00,0.00,347398,22013,0,69.32,,,,
Brazil,BRA,20200525,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,363211,22666,1,72.35,1,1,1,1
Brazil,BRA,20200526,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,374898,23473,0,72.35,,,,
Brazil,BRA,20200527,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,391222,24512,0,72.35,,,,
Brazil,BRA,20200528,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,411821,25598,0,72.35,,,,
Brazil,BRA,20200529,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,438238,26754,0,72.35,,,,
Brazil,BRA,20200530,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,465166,27878,0,72.35,,,,
Brazil,BRA,20200531,3.00,3.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,498440,28834,0,72.35,,,,
Brazil,BRA,20200601,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,514849,29314,1,69.32,1,1,1,1
Brazil,BRA,20200602,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,526447,29937,0,69.32,,,,
Brazil,BRA,20200603,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,555383,31199,0,69.32,,,,
Brazil,BRA,20200604,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,584016,32548,0,69.32,,,,
Brazil,BRA,20200605,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,614932,34021,0,69.32,,,,
Brazil,BRA,20200606,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,645762,35026,0,69.32,,,,
Brazil,BRA,20200607,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,672837,35930,0,69.32,,,,
Brazil,BRA,20200608,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,691758,36455,0,69.32,,,,
Brazil,BRA,20200609,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,707412,37134,0,69.32,,,,
Brazil,BRA,20200610,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,739503,38406,0,69.32,,,,
Brazil,BRA,20200611,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,772416,39680,0,69.32,,,,
Brazil,BRA,20200612,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,802828,40919,0,69.32,,,,
Brazil,BRA,20200613,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,828810,41828,0,69.32,,,,
Brazil,BRA,20200614,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,850514,42720,0,69.32,,,,
Brazil,BRA,20200615,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,867624,43332,0,69.32,,,,
Brazil,BRA,20200616,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,888271,43959,0,69.32,,,,
Brazil,BRA,20200617,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,923189,45241,0,69.32,,,,
Brazil,BRA,20200618,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,955377,46510,0,69.32,,,,
Brazil,BRA,20200619,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,978142,47748,0,69.32,,,,
Brazil,BRA,20200620,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1032913,48954,0,69.32,,,,
Brazil,BRA,20200621,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1067579,49976,0,69.32,,,,
Brazil,BRA,20200622,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1085038,50617,0,69.32,,,,
Brazil,BRA,20200623,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1106470,51271,0,69.32,,,,
Brazil,BRA,20200624,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1145906,52645,0,69.32,,,,
Brazil,BRA,20200625,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1188631,53830,0,69.32,,,,
Brazil,BRA,20200626,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1228114,54971,0,69.32,,,,
Brazil,BRA,20200627,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1274974,55961,0,69.32,,,,
Brazil,BRA,20200628,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1313667,57070,0,69.32,,,,
Brazil,BRA,20200629,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1344143,57622,0,69.32,,,,
Brazil,BRA,20200630,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1368195,58314,0,69.32,,,,
Brazil,BRA,20200701,3.00,2.00,2.00,4.00,2.00,2.00,2.00,4.00,2.00,2.00,0.00,1402041,59594,0,69.32,,,,
